+-------+-----+------+-----+-----+-----+--------+---------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                  URI                  |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
+-------+-----+------+-----+-----+-----+--------+---------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+------------+------------+-------------+------------+
| 6     | 0   | 0    | 0   | 6   | 0   | POST   | /api/initialize                       | 29.979 | 30.000 | 179.942 | 29.990 | 30.000 | 30.000 | 30.000 | 0.009  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2922  | 0   | 2858 | 0   | 0   | 64  | GET    | /api/internal/matching                | 0.004  | 3.256  | 86.380  | 0.030  | 0.036  | 0.040  | 0.072  | 0.119  | 0.000      | 166.000    | 4583.000    | 1.568      |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /images/top-bg.png                    | 0.000  | 0.055  | 0.080   | 0.013  | 0.055  | 0.055  | 0.055  | 0.020  | 549793.000 | 549793.000 | 3298758.000 | 549793.000 |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/components-Cbm4tYXz.js        | 0.000  | 0.005  | 0.005   | 0.001  | 0.005  | 0.005  | 0.005  | 0.002  | 184569.000 | 184569.000 | 1107414.000 | 184569.000 |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /images/buildings6.svg                | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 9454.000   | 9454.000   | 56724.000   | 9454.000   |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/root-JpS3BGeV.js              | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 27925.000  | 27925.000  | 167550.000  | 27925.000  |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /images/buildings1.svg                | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 13886.000  | 13886.000  | 83316.000   | 13886.000  |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /images/house1.svg                    | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 2903.000   | 2903.000   | 17418.000   | 2903.000   |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/form-frame-AzQ8YT1a.js        | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 824.000    | 824.000    | 4944.000    | 824.000    |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/isuride-CWZY8A89.js           | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 834.000    | 834.000    | 5004.000    | 834.000    |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/route-BkJsE9q1.js             | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 1496.000   | 1496.000   | 8976.000    | 1496.000   |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/route-D-xfm-4G.js             | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 388.000    | 388.000    | 2328.000    | 388.000    |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /images/buildings3.svg                | 0.000  | 0.000  | 0.000   | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 23793.000  | 23793.000  | 142758.000  | 23793.000  |
