+-------+-----+------+-----+-----+-----+--------+----------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                        URI                         |  MIN  |  MAX   |   SUM    |  AVG  |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 22    | 0   | 22   | 0   | 0   | 0   | GET    | /assets/date-input-Br46mw6i.js                     | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 425.000    | 425.000    | 9350.000    | 425.000    |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/jsx-runtime-56DGgGmo.js                    | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 8107.000   | 259424.000  | 1152.996   |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/map-WlZ9yiya.js                            | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 11712.000  | 11712.000  | 23424.000   | 11712.000  |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/route-DGKaubqO.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1495.000   | 1495.000   | 2990.000    | 1495.000   |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /images/buildings2.svg                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 23825.000  | 524150.000  | 3176.667   |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/route-D-xfm-4G.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 388.000    | 388.000    | 776.000     | 388.000    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/chair-PB3Jm0Ii.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 2008.000   | 2008.000   | 4016.000    | 2008.000   |
| 62    | 0   | 12   | 50  | 0   | 0   | GET    | /owner                                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 705.000    | 8460.000    | 136.452    |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /assets/client-context-C6wEaUbS.js                 | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 2262.000   | 49764.000   | 301.600    |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/bundle-mjs-Dnoi3Axr.js                     | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 19912.000  | 637184.000  | 2831.929   |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /images/buildings6.svg                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 9454.000   | 207988.000  | 1260.533   |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/route-BkJsE9q1.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1496.000   | 1496.000   | 2992.000    | 1496.000   |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /assets/route-B_Zm-GyU.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 2687.000   | 59114.000   | 358.267    |
| 32    | 0   | 32   | 0   | 0   | 0   | GET    | /assets/form-frame-AzQ8YT1a.js                     | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 824.000    | 824.000    | 26368.000   | 824.000    |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /images/buildings3.svg                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 23793.000  | 523446.000  | 3172.400   |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/root-BoSp76zW.css                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 26579.000  | 850528.000  | 3780.124   |
| 62    | 0   | 12   | 50  | 0   | 0   | GET    | /assets/owner-context-DCgOhQtd.js                  | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 1077.000   | 12924.000   | 208.452    |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/isuride-CWZY8A89.js                        | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 834.000    | 26688.000   | 118.613    |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/api-components-dDIZztSJ.js                 | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 2007.000   | 64224.000   | 285.440    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /index.html                                        | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 705.000    | 705.000    | 1410.000    | 705.000    |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /favicon-32x32.png                                 | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 336.000    | 10752.000   | 47.787     |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/route-Bhv1gox0.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 2361.000   | 2361.000   | 4722.000    | 2361.000   |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /assets/frame-CJ9SHS1U.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 344.000    | 7568.000    | 45.867     |
| 82    | 0   | 32   | 50  | 0   | 0   | GET    | /assets/button-CS9qg6Tt.js                         | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 843.000    | 26976.000   | 328.976    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /favicon-128x128.png                               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 783.000    | 783.000    | 1566.000    | 783.000    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /apple-touch-icon-180x180.png                      | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1020.000   | 1020.000   | 2040.000    | 1020.000   |
| 62    | 0   | 12   | 50  | 0   | 0   | GET    | /assets/account-switch-C7WpOYxZ.js                 | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 553.000    | 6636.000    | 107.032    |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /images/buildings4.svg                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 4582.000   | 100804.000  | 610.933    |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/simulator-context-fn0s3fwv.js              | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 2970.000   | 2970.000   | 5940.000    | 2970.000   |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/get-cookie-value-B3QhECDc.js               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 110.000    | 3520.000    | 15.644     |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /images/buildings1.svg                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 13886.000  | 305492.000  | 1851.467   |
| 2     | 0   | 2    | 0   | 0   | 0   | GET    | /assets/price-D-o-ix3Y.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1793.000   | 1793.000   | 3586.000    | 1793.000   |
| 165   | 0   | 22   | 143 | 0   | 0   | GET    | /client                                            | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 705.000    | 15510.000   | 94.000     |
| 225   | 0   | 32   | 193 | 0   | 0   | GET    | /assets/entry.client-BwsCJ-uh.js                   | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 4135.000   | 132320.000  | 588.089    |
+-------+-----+------+-----+-----+-----+--------+----------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
