+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                         URI                          |  MIN  |  MAX   |   SUM    |  AVG  |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| 31    | 0   | 1    | 0   | 30  | 0   | GET    | /api/owner/chairs                                    | 0.712 | 10.016 | 299.272  | 9.654 | 10.008 | 10.008 | 10.016 | 1.636  | 0.000      | 19007.000  | 19007.000   | 613.129    |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/initialize                                      | 6.700 | 6.700  | 6.700    | 6.700 | 6.700  | 6.700  | 6.700  | 0.000  | 17.000     | 17.000     | 17.000      | 17.000     |
| 13    | 0   | 13   | 0   | 0   | 0   | GET    | /api/app/nearby-chairs                               | 0.156 | 2.996  | 26.240   | 2.018 | 2.812  | 2.996  | 2.996  | 0.847  | 42.000     | 873.000    | 3745.000    | 288.077    |
| 14    | 0   | 0    | 0   | 0   | 14  | POST   | /api/app/rides/01JWB7683GAJQP7PPD6HWA4201/evaluation | 0.952 | 1.892  | 19.212   | 1.372 | 1.592  | 1.892  | 1.892  | 0.231  | 109.000    | 109.000    | 1526.000    | 109.000    |
| 6     | 0   | 0    | 0   | 0   | 6   | POST   | /api/app/rides/01JWB7663DM4JHZ9SG7V475WK7/evaluation | 1.024 | 1.896  | 7.828    | 1.305 | 1.896  | 1.896  | 1.896  | 0.318  | 109.000    | 109.000    | 654.000     | 109.000    |
| 10    | 0   | 10   | 0   | 0   | 0   | POST   | /api/app/payment-methods                             | 0.188 | 1.596  | 8.016    | 0.802 | 1.492  | 1.596  | 1.596  | 0.609  | 0.000      | 0.000      | 0.000       | 0.000      |
| 833   | 0   | 824  | 0   | 9   | 0   | GET    | /api/app/notification                                | 0.044 | 1.800  | 563.724  | 0.677 | 1.092  | 1.200  | 1.504  | 0.296  | 0.000      | 425.000    | 326891.000  | 392.426    |
| 10    | 0   | 10   | 0   | 0   | 0   | POST   | /api/app/rides                                       | 0.316 | 1.024  | 6.452    | 0.645 | 1.004  | 1.024  | 1.024  | 0.231  | 51.000     | 52.000     | 518.000     | 51.800     |
| 895   | 0   | 895  | 0   | 0   | 0   | POST   | /api/chair/coordinate                                | 0.076 | 1.548  | 471.864  | 0.527 | 0.836  | 0.972  | 1.264  | 0.244  | 29.000     | 29.000     | 25955.000   | 29.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB766NCJ5E8ZJJPPG9WZJF0/status   | 0.496 | 0.496  | 0.496    | 0.496 | 0.496  | 0.496  | 0.496  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB765K2TT7SXGWBFX8H0TZ5/status   | 0.488 | 0.488  | 0.488    | 0.488 | 0.488  | 0.488  | 0.488  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB7663DM4JHZ9SG7V475WK7/status   | 0.372 | 0.516  | 0.888    | 0.444 | 0.516  | 0.516  | 0.516  | 0.072  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB7683GAJQP7PPD6HWA4201/status   | 0.280 | 0.428  | 0.708    | 0.354 | 0.428  | 0.428  | 0.428  | 0.074  | 0.000      | 0.000      | 0.000       | 0.000      |
| 20    | 0   | 20   | 0   | 0   | 0   | POST   | /api/chair/activity                                  | 0.024 | 1.704  | 6.916    | 0.346 | 1.288  | 1.676  | 1.704  | 0.523  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB7680QFXM4BEFVZSEZY7RZ/status   | 0.224 | 0.388  | 0.612    | 0.306 | 0.388  | 0.388  | 0.388  | 0.082  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB7670QMX9MSNP6R0SPYCDY/status   | 0.288 | 0.288  | 0.288    | 0.288 | 0.288  | 0.288  | 0.288  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB7660G8TGD6YBRY8CQKXHA/status   | 0.284 | 0.284  | 0.284    | 0.284 | 0.284  | 0.284  | 0.284  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/owner/sales?                                    | 0.264 | 0.264  | 0.264    | 0.264 | 0.264  | 0.264  | 0.264  | 0.000  | 9183.000   | 9183.000   | 9183.000    | 9183.000   |
| 4280  | 0   | 4266 | 0   | 14  | 0   | GET    | /api/chair/notification                              | 0.004 | 1.556  | 1124.128 | 0.263 | 0.532  | 0.664  | 0.964  | 0.201  | 0.000      | 268.000    | 420942.000  | 98.351     |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/owner/sales                                     | 0.244 | 0.244  | 0.244    | 0.244 | 0.244  | 0.244  | 0.244  | 0.000  | 9024.000   | 9024.000   | 9024.000    | 9024.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB762TNSB304XKGAMRWGDVG/status   | 0.188 | 0.188  | 0.188    | 0.188 | 0.188  | 0.188  | 0.188  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /api/app/rides                                       | 0.008 | 0.424  | 2.992    | 0.187 | 0.348  | 0.424  | 0.424  | 0.137  | 12.000     | 2158.000   | 4090.000    | 255.625    |
| 14    | 0   | 14   | 0   | 0   | 0   | POST   | /api/app/rides/estimated-fare                        | 0.008 | 0.576  | 1.640    | 0.117 | 0.180  | 0.576  | 0.576  | 0.143  | 26.000     | 29.000     | 397.000     | 28.357     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB766ZP5EP9KWGP4CJ8NA88/status   | 0.088 | 0.088  | 0.088    | 0.088 | 0.088  | 0.088  | 0.088  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01JWB7650MMS4E8FZRZSD0PT11/status   | 0.032 | 0.032  | 0.032    | 0.032 | 0.032  | 0.032  | 0.032  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 20    | 0   | 20   | 0   | 0   | 0   | POST   | /api/chair/chairs                                    | 0.012 | 0.028  | 0.336    | 0.017 | 0.020  | 0.024  | 0.028  | 0.004  | 75.000     | 75.000     | 1500.000    | 75.000     |
| 10    | 0   | 10   | 0   | 0   | 0   | POST   | /api/app/users                                       | 0.012 | 0.020  | 0.156    | 0.016 | 0.016  | 0.020  | 0.020  | 0.002  | 86.000     | 86.000     | 860.000     | 86.000     |
| 805   | 0   | 790  | 0   | 0   | 15  | GET    | /api/internal/matching                               | 0.004 | 0.952  | 12.476   | 0.015 | 0.008  | 0.040  | 0.312  | 0.063  | 0.000      | 166.000    | 1899.000    | 2.359      |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/owner/owners                                    | 0.012 | 0.012  | 0.060    | 0.012 | 0.012  | 0.012  | 0.012  | 0.000  | 125.000    | 125.000    | 625.000     | 125.000    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /images/top-bg.png                                   | 0.005 | 0.005  | 0.005    | 0.005 | 0.005  | 0.005  | 0.005  | 0.000  | 549793.000 | 549793.000 | 549793.000  | 549793.000 |
| 79    | 0   | 16   | 63  | 0   | 0   | GET    | /assets/components-Cbm4tYXz.js                       | 0.000 | 0.009  | 0.031    | 0.000 | 0.002  | 0.003  | 0.009  | 0.001  | 0.000      | 184569.000 | 2953104.000 | 37381.063  |
| 44    | 0   | 11   | 33  | 0   | 0   | GET    | /images/town.svg                                     | 0.000 | 0.006  | 0.008    | 0.000 | 0.000  | 0.000  | 0.006  | 0.001  | 0.000      | 128735.000 | 1416085.000 | 32183.750  |
| 44    | 0   | 11   | 33  | 0   | 0   | GET    | /assets/storage-Coaj7Roq.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 711.000    | 7821.000    | 177.750    |
| 44    | 0   | 11   | 33  | 0   | 0   | GET    | /images/buildings3.svg                               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 23793.000  | 261723.000  | 5948.250   |
| 44    | 0   | 11   | 33  | 0   | 0   | GET    | /images/buildings5.svg                               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 9858.000   | 108438.000  | 2464.500   |
| 79    | 0   | 16   | 63  | 0   | 0   | GET    | /assets/entry.client-BwsCJ-uh.js                     | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 4135.000   | 66160.000   | 837.468    |
