+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                         URI                          |  MIN  |  MAX   |   SUM    |  AVG  |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| 31    | 0   | 1    | 0   | 30  | 0   | GET    | /api/owner/chairs                                    | 0.776 | 10.088 | 300.245  | 9.685 | 10.008 | 10.088 | 10.088 | 1.628  | 0.000      | 19014.000  | 19014.000   | 613.355    |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/initialize                                      | 8.384 | 8.384  | 8.384    | 8.384 | 8.384  | 8.384  | 8.384  | 0.000  | 17.000     | 17.000     | 17.000      | 17.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/app/rides/01JYK8DDQ78K9FR9WG8YXJQ9Q6/evaluation | 1.924 | 1.924  | 1.924    | 1.924 | 1.924  | 1.924  | 1.924  | 0.000  | 30.000     | 30.000     | 30.000      | 30.000     |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/app/rides/01JYK8DD77ZR5165EGGKS2CAMF/evaluation | 1.656 | 1.656  | 1.656    | 1.656 | 1.656  | 1.656  | 1.656  | 0.000  | 30.000     | 30.000     | 30.000      | 30.000     |
| 32    | 0   | 32   | 0   | 0   | 0   | GET    | /api/app/nearby-chairs                               | 0.092 | 5.480  | 51.964   | 1.624 | 3.816  | 4.332  | 5.480  | 1.789  | 42.000     | 863.000    | 8701.000    | 271.906    |
| 11    | 0   | 11   | 0   | 0   | 0   | POST   | /api/app/payment-methods                             | 0.016 | 1.944  | 15.484   | 1.408 | 1.944  | 1.944  | 1.944  | 0.619  | 0.000      | 0.000      | 0.000       | 0.000      |
| 13    | 0   | 13   | 0   | 0   | 0   | POST   | /api/app/rides                                       | 0.056 | 1.256  | 10.972   | 0.844 | 1.068  | 1.256  | 1.256  | 0.283  | 51.000     | 52.000     | 672.000     | 51.692     |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01JYK8DDD75ZSS960BGS9WXKN9/status   | 0.156 | 1.444  | 1.600    | 0.800 | 1.444  | 1.444  | 1.444  | 0.644  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01JYK8DD7HGNKT4NTMCWHAQRFY/status   | 0.632 | 0.904  | 1.536    | 0.768 | 0.904  | 0.904  | 0.904  | 0.136  | 0.000      | 0.000      | 0.000       | 0.000      |
