+-------+-----+------+-----+-----+-----+--------+---------------------------------------+-------+-------+-------+-------+-------+-------+-------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                  URI                  |  MIN  |  MAX  |  SUM  |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /assets/index-9ZhTBp7q.js             | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 60305.000  | 60305.000  | 964880.000  | 60305.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/route-Bhv1gox0.js             | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 2361.000   | 2361.000   | 2361.000    | 2361.000   |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /assets/frame-CJ9SHS1U.js             | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 344.000    | 344.000    | 3784.000    | 344.000    |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /assets/root-BoSp76zW.css             | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 26579.000  | 26579.000  | 425264.000  | 26579.000  |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /images/house1.svg                    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 2903.000   | 2903.000   | 31933.000   | 2903.000   |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /assets/route-j6B5sfAw.js             | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 3490.000   | 3490.000   | 38390.000   | 3490.000   |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /images/buildings4.svg                | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 4582.000   | 4582.000   | 50402.000   | 4582.000   |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /assets/entry.client-BwsCJ-uh.js      | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 4135.000   | 4135.000   | 66160.000   | 4135.000   |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /assets/api-base-url-Bd0x18OB.js      | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 26.000     | 26.000     | 286.000     | 26.000     |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /assets/api-components-dDIZztSJ.js    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 2007.000   | 2007.000   | 32112.000   | 2007.000   |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /assets/bundle-mjs-Dnoi3Axr.js        | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 19912.000  | 19912.000  | 318592.000  | 19912.000  |
| 6     | 0   | 6    | 0   | 0   | 0   | GET    | /assets/account-switch-C7WpOYxZ.js    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 553.000    | 553.000    | 3318.000    | 553.000    |
| 11    | 0   | 11   | 0   | 0   | 0   | GET    | /assets/date-input-Br46mw6i.js        | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 425.000    | 425.000    | 4675.000    | 425.000    |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /assets/jsx-runtime-56DGgGmo.js       | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 8107.000   | 8107.000   | 129712.000  | 8107.000   |
| 16    | 0   | 16   | 0   | 0   | 0   | GET    | /favicon-32x32.png                    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 336.000    | 336.000    | 5376.000    | 336.000    |
