+-------+-----+------+-----+-----+------+--------+----------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX  | METHOD |                        URI                         |  MIN  |  MAX   |   SUM    |  AVG  |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 248   | 0   | 32   | 216 | 0   | 0    | GET    | /assets/text-DfCqYLRl.js                           | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 505.000    | 16160.000   | 65.161     |
| 2     | 0   | 2    | 0   | 0   | 0    | GET    | /assets/route-DGKaubqO.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1495.000   | 1495.000   | 2990.000    | 1495.000   |
| 2     | 0   | 2    | 0   | 0   | 0    | GET    | /assets/get-initial-data-vd1rP8TD.js               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1757.000   | 1757.000   | 3514.000    | 1757.000   |
| 2     | 0   | 2    | 0   | 0   | 0    | GET    | /favicon-128x128.png                               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 783.000    | 783.000    | 1566.000    | 783.000    |
| 2     | 0   | 2    | 0   | 0   | 0    | GET    | /assets/map-WlZ9yiya.js                            | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 11712.000  | 11712.000  | 23424.000   | 11712.000  |
| 2     | 0   | 2    | 0   | 0   | 0    | GET    | /assets/chair-PB3Jm0Ii.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 2008.000   | 2008.000   | 4016.000    | 2008.000   |
| 94    | 0   | 12   | 82  | 0   | 0    | GET    | /assets/account-switch-C7WpOYxZ.js                 | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 553.000    | 6636.000    | 70.596     |
| 238   | 0   | 22   | 216 | 0   | 0    | GET    | /images/buildings6.svg                             | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 9454.000   | 207988.000  | 873.899    |
| 2     | 0   | 2    | 0   | 0   | 0    | GET    | /assets/route-BkJsE9q1.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1496.000   | 1496.000   | 2992.000    | 1496.000   |
| 22    | 0   | 22   | 0   | 0   | 0    | GET    | /assets/route-BbZUnrjQ.js                          | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 1029.000   | 1029.000   | 22638.000   | 1029.000   |
| 330   | 0   | 32   | 298 | 0   | 0    | GET    | /favicon-32x32.png                                 | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 336.000    | 10752.000   | 32.582     |
| 238   | 0   | 22   | 216 | 0   | 0    | GET    | /client                                            | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 705.000    | 15510.000   | 65.168     |
| 330   | 0   | 32   | 298 | 0   | 0    | GET    | /assets/get-cookie-value-B3QhECDc.js               | 0.000 | 0.000  | 0.000    | 0.000 | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 110.000    | 3520.000    | 10.667     |
+-------+-----+------+-----+-----+------+--------+----------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
