+-------+-----+-------+-----+-----+-----+--------+------------------------------------------------------+-------+--------+----------+-------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX |  2XX  | 3XX | 4XX | 5XX | METHOD |                         URI                          |  MIN  |  MAX   |   SUM    |  AVG  |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 4633  | 0   | 4616  | 0   | 17  | 0   | GET    | /api/chair/notification                              | 0.004 | 1.476  | 1131.315 | 0.244 | 0.504  | 0.616  | 0.880  | 0.189  | 0.000      | 269.000    | 499936.000  | 107.908    |
| 1     | 0   | 1     | 0   | 0   | 0   | GET    | /api/owner/sales                                     | 0.244 | 0.244  | 0.244    | 0.244 | 0.244  | 0.244  | 0.244  | 0.000  | 9024.000   | 9024.000   | 9024.000    | 9024.000   |
| 1     | 0   | 1     | 0   | 0   | 0   | POST   | /api/chair/rides/01JY190W6C95S3RC2BQX9BZN1B/status   | 0.244 | 0.244  | 0.244    | 0.244 | 0.244  | 0.244  | 0.244  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 21    | 0   | 21    | 0   | 0   | 0   | GET    | /api/app/rides                                       | 0.012 | 0.596  | 4.249    | 0.202 | 0.444  | 0.548  | 0.596  | 0.157  | 12.000     | 2158.000   | 5164.000    | 245.905    |
| 1     | 0   | 1     | 0   | 0   | 0   | POST   | /api/chair/rides/01JY190WHD2FMQWXRHEQ2HKTS4/status   | 0.196 | 0.196  | 0.196    | 0.196 | 0.196  | 0.196  | 0.196  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1     | 0   | 0   | 0   | POST   | /api/chair/rides/01JY190WE1T1VMYEG7JZGSCKS4/status   | 0.140 | 0.140  | 0.140    | 0.140 | 0.140  | 0.140  | 0.140  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 19    | 0   | 19    | 0   | 0   | 0   | POST   | /api/app/rides/estimated-fare                        | 0.008 | 0.388  | 2.304    | 0.121 | 0.304  | 0.388  | 0.388  | 0.102  | 26.000     | 29.000     | 531.000     | 27.947     |
| 1     | 0   | 1     | 0   | 0   | 0   | POST   | /api/chair/rides/01JY191FMMHRHX6P2KNMK0C4NF/status   | 0.088 | 0.088  | 0.088    | 0.088 | 0.088  | 0.088  | 0.088  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 12    | 0   | 12    | 0   | 0   | 0   | POST   | /api/app/users                                       | 0.008 | 0.320  | 0.700    | 0.058 | 0.260  | 0.320  | 0.320  | 0.104  | 86.000     | 86.000     | 1032.000    | 86.000     |
| 1     | 0   | 1     | 0   | 0   | 0   | POST   | /api/chair/rides/01JY191YRFCNVHBRDEZCR14ZFB/status   | 0.032 | 0.032  | 0.032    | 0.032 | 0.032  | 0.032  | 0.032  | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 20    | 0   | 20    | 0   | 0   | 0   | POST   | /api/chair/chairs                                    | 0.008 | 0.032  | 0.296    | 0.015 | 0.016  | 0.016  | 0.032  | 0.005  | 75.000     | 75.000     | 1500.000    | 75.000     |
| 5     | 0   | 5     | 0   | 0   | 0   | POST   | /api/owner/owners                                    | 0.008 | 0.016  | 0.060    | 0.012 | 0.016  | 0.016  | 0.016  | 0.004  | 125.000    | 125.000    | 625.000     | 125.000    |
| 1     | 0   | 1     | 0   | 0   | 0   | GET    | /images/top-bg.png                                   | 0.005 | 0.005  | 0.005    | 0.005 | 0.005  | 0.005  | 0.005  | 0.000  | 549793.000 | 549793.000 | 549793.000  | 549793.000 |
| 13907 | 0   | 13890 | 0   | 0   | 17  | GET    | /api/internal/matching                               | 0.004 | 0.872  | 66.291   | 0.005 | 0.004  | 0.008  | 0.016  | 0.019  | 0.000      | 69.000     | 1164.000    | 0.084      |
| 69    | 0   | 18    | 51  | 0   | 0   | GET    | /assets/components-Cbm4tYXz.js                       | 0.000 | 0.006  | 0.026    | 0.000 | 0.002  | 0.003  | 0.006  | 0.001  | 0.000      | 184569.000 | 3322242.000 | 48148.435  |
| 34    | 0   | 13    | 21  | 0   | 0   | GET    | /images/town.svg                                     | 0.000 | 0.004  | 0.006    | 0.000 | 0.000  | 0.002  | 0.004  | 0.001  | 0.000      | 128735.000 | 1673555.000 | 49222.206  |
