+-------+-----+------+-----+-----+-----+--------+------------------------------------------------------+-------+-------+---------+-------+-------+-------+-------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                         URI                          |  MIN  |  MAX  |   SUM   |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /api/owner/sales?                                    | 0.176 | 0.176 | 0.176   | 0.176 | 0.176 | 0.176 | 0.176 | 0.000  | 9190.000   | 9190.000   | 9190.000    | 9190.000   |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AF9Y5HP5FJSPS3AF9R83F/status   | 0.176 | 0.176 | 0.176   | 0.176 | 0.176 | 0.176 | 0.176 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEMY8Z9JV78WJZYFV770C/status   | 0.064 | 0.264 | 0.328   | 0.164 | 0.264 | 0.264 | 0.264 | 0.100  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEQ9Y2NX02K10134MDN6E/status   | 0.164 | 0.164 | 0.164   | 0.164 | 0.164 | 0.164 | 0.164 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 45    | 0   | 45   | 0   | 0   | 0   | GET    | /api/app/rides                                       | 0.008 | 0.608 | 7.308   | 0.162 | 0.420 | 0.528 | 0.608 | 0.152  | 12.000     | 2158.000   | 11535.000   | 256.333    |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AF40C84YKZ5NJA4K4RWKK/status   | 0.160 | 0.160 | 0.160   | 0.160 | 0.160 | 0.160 | 0.160 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1171  | 0   | 1170 | 0   | 1   | 0   | GET    | /api/chair/notification                              | 0.004 | 0.904 | 185.895 | 0.159 | 0.356 | 0.448 | 0.588 | 0.140  | 0.000      | 274.000    | 224143.000  | 191.412    |
| 2     | 0   | 2    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AE260NYVRBQBZ8KK5C5G2/status   | 0.108 | 0.204 | 0.312   | 0.156 | 0.204 | 0.204 | 0.204 | 0.048  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AEPQQD4CBVBF1QAH22WW4/status   | 0.156 | 0.156 | 0.156   | 0.156 | 0.156 | 0.156 | 0.156 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
| 1     | 0   | 1    | 0   | 0   | 0   | POST   | /api/chair/rides/01K09AFBT9850WPPXES58NJKQP/status   | 0.148 | 0.148 | 0.148   | 0.148 | 0.148 | 0.148 | 0.148 | 0.000  | 0.000      | 0.000      | 0.000       | 0.000      |
