+-------+-----+------+-----+-----+-----+--------+----------------------------------------------------+--------+--------+----------+--------+--------+--------+--------+--------+------------+------------+-------------+------------+
| COUNT | 1XX | 2XX  | 3XX | 4XX | 5XX | METHOD |                        URI                         |  MIN   |  MAX   |   SUM    |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY)  | MAX(BODY)  |  SUM(BODY)  | AVG(BODY)  |
| 679   | 0   | 675  | 0   | 0   | 4   | GET    | /api/internal/matching                             | 0.004  | 1.424  | 16.477   | 0.024  | 0.020  | 0.036  | 0.664  | 0.124  | 0.000      | 69.000     | 267.000     | 0.393      |
| 20    | 0   | 20   | 0   | 0   | 0   | POST   | /api/chair/chairs                                  | 0.012  | 0.044  | 0.388    | 0.019  | 0.028  | 0.032  | 0.044  | 0.008  | 75.000     | 75.000     | 1500.000    | 75.000     |
| 10    | 0   | 10   | 0   | 0   | 0   | POST   | /api/app/users                                     | 0.012  | 0.028  | 0.180    | 0.018  | 0.024  | 0.028  | 0.028  | 0.005  | 86.000     | 86.000     | 860.000     | 86.000     |
| 5     | 0   | 5    | 0   | 0   | 0   | POST   | /api/owner/owners                                  | 0.004  | 0.020  | 0.060    | 0.012  | 0.020  | 0.020  | 0.020  | 0.006  | 125.000    | 125.000    | 625.000     | 125.000    |
| 29    | 0   | 11   | 18  | 0   | 0   | GET    | /images/town.svg                                   | 0.000  | 0.008  | 0.008    | 0.000  | 0.000  | 0.000  | 0.008  | 0.001  | 0.000      | 128735.000 | 1416085.000 | 48830.517  |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /assets/components-Cbm4tYXz.js                     | 0.000  | 0.006  | 0.006    | 0.000  | 0.000  | 0.000  | 0.006  | 0.001  | 0.000      | 184569.000 | 2953104.000 | 46142.250  |
| 34    | 0   | 16   | 18  | 0   | 0   | GET    | /assets/text-DfCqYLRl.js                           | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 505.000    | 8080.000    | 237.647    |
| 64    | 0   | 16   | 48  | 0   | 0   | GET    | /assets/isuride-CWZY8A89.js                        | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 0.000      | 834.000    | 13344.000   | 208.500    |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/map-WlZ9yiya.js                            | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 11712.000  | 11712.000  | 11712.000   | 11712.000  |
| 1     | 0   | 1    | 0   | 0   | 0   | GET    | /assets/price-D-o-ix3Y.js                          | 0.000  | 0.000  | 0.000    | 0.000  | 0.000  | 0.000  | 0.000  | 0.000  | 1793.000   | 1793.000   | 1793.000    | 1793.000   |
